sdtname,dtname,stname,number_of_cell_towers
Pedagantyada,Visakhapatnam,ANDHRA PRADESH,4
Pedakakani,Guntur,ANDHRA PRADESH,27
Pedanandipadu,Guntur,ANDHRA PRADESH,8
Pedapadu,West Godavari,ANDHRA PRADESH,16
Pedaparupudi,Krishna,ANDHRA PRADESH,20
Pedapudi,East Godavari,ANDHRA PRADESH,7
Pedavegi,West Godavari,ANDHRA PRADESH,16
Pedda Kadubur,Kurnool,ANDHRA PRADESH,2
Peddamandadi,Mahbubnagar,TELANGANA,8
Peddapalle,Peddapalli,TELANGANA,12
Peddapappur,Anantapur,ANDHRA PRADESH,4
Peddapuram,East Godavari,ANDHRA PRADESH,22
Peddavadugur,Anantapur,ANDHRA PRADESH,1
Peddavoora,Nalgonda,TELANGANA,5
Peerumade,Idukki,KERALA,138
Peesangan,Ajmer,RAJASTHAN,1
Pehowa,Kurukshetra,HARYANA,36
Peint,Nashik,MAHARASHTRA,16
Pellakur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,11
Pen,Raigarh,MAHARASHTRA,80
Penagalur,Y.S.R.,ANDHRA PRADESH,1
Penamaluru,Krishna,ANDHRA PRADESH,115
Pendlimarri,Y.S.R.,ANDHRA PRADESH,1
Pendra,Bilaspur,CHATTISGARH,2
Pendurthi,Visakhapatnam,ANDHRA PRADESH,13
Pennagaram,Dharmapuri,TAMILNADU,18
Pentapadu,West Godavari,ANDHRA PRADESH,11
Penuganchiprolu,Krishna,ANDHRA PRADESH,7
Penugonda,West Godavari,ANDHRA PRADESH,8
Penukonda,Anantapur,ANDHRA PRADESH,5
Penumantra,West Godavari,ANDHRA PRADESH,3
Penumuru,Chittoor,ANDHRA PRADESH,1
Peraiyur,Madurai,TAMILNADU,15
Perambalur,Perambalur,TAMILNADU,22
Peravali,West Godavari,ANDHRA PRADESH,14
Peravurani,Thanjavur,TAMILNADU,2
Perinthalmanna,Malappuram,KERALA,598
Periyakulam,Theni,TAMILNADU,54
Pernem,North Goa,GOA,175
Perundurai,Erode,TAMILNADU,172
Petlad,Anand,GUJARAT,78
Petlawad,Jhabua,MADHYA PRADESH,11
Phagwara,Kapurthala,PUNJAB,163
Phalodi,Jodhpur,RAJASTHAN,3
Phaltan,Satara,MAHARASHTRA,36
Phansidewa,Darjiling,WEST BENGAL,20
Pharenda,Mahrajganj,UTTAR PRADESH,8
Phillaur,Jalandhar,PUNJAB,88
Phirangipuram,Guntur,ANDHRA PRADESH,1
Phulambri,Aurangabad,MAHARASHTRA,7
Phulera (Hq.Sambhar),Jaipur,RAJASTHAN,8
Phulpur,Azamgarh,UTTAR PRADESH,4
Phulpur,Prayagraj,UTTAR PRADESH,40
Pichhore,Gwalior,MADHYA PRADESH,54
Piduguralla,Guntur,ANDHRA PRADESH,16
Pileru,Chittoor,ANDHRA PRADESH,17
Pilibanga,Hanumangarh,RAJASTHAN,1
Pilibhit,Pilibhit,UTTAR PRADESH,38
Pindra,Varanasi,UTTAR PRADESH,60
Pindwara,Sirohi,RAJASTHAN,22
Pipariya,Hoshangabad,MADHYA PRADESH,21
Piploda,Ratlam,MADHYA PRADESH,16
Piriyapatna,Mysuru,KARNATAKA,2
Pithapuram,East Godavari,ANDHRA PRADESH,20
Pithora,Mahasamund,CHATTISGARH,10
Pithoragarh,Pithoragarh,UTTARAKHAND,40
Pitlam,Nizamabad,TELANGANA,2
Pochampalle,Yadadri Bhuvanagiri,TELANGANA,3
Pochampalli,Krishnagiri,TAMILNADU,4
Podalakur,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,4
Podili,Prakasam,ANDHRA PRADESH,16
Poduru,West Godavari,ANDHRA PRADESH,11
Pokaran,Jaisalmer,RAJASTHAN,18
Pokhari,Chamoli,UTTARAKHAND,1
Poladpur,Raigarh,MAHARASHTRA,21
Polavaram,West Godavari,ANDHRA PRADESH,6
Polba - Dadpur,Hugli,WEST BENGAL,26
Pollachi,Coimbatore,TAMILNADU,198
Polur,Tiruvannamalai,TAMILNADU,23
Ponda,South Goa,GOA,229
Ponnaluru,Prakasam,ANDHRA PRADESH,1
Ponnamaravathi,Pudukkottai,TAMILNADU,7
Ponnani,Malappuram,KERALA,240
Ponneri,Thiruvallur,TAMILNADU,109
Ponnur,Guntur,ANDHRA PRADESH,14
Poonamallee,Thiruvallur,TAMILNADU,285
Poornagiri,Champawat,UTTARAKHAND,8
Porbandar,Porbandar,GUJARAT,53
Porsa,Morena,MADHYA PRADESH,5
Porumamilla,Y.S.R.,ANDHRA PRADESH,4
Potashpur - II,Purba Medinipur,WEST BENGAL,4
Pothia,Kishanganj,BIHAR,4
Poundi-Uproda,Korba,CHATTISGARH,5
Powayan,Shahjahanpur,UTTAR PRADESH,7
Prantij,Sabar Kantha,GUJARAT,26
Pratapgarh,Pratapgarh,RAJASTHAN,2
Pratapgarh,Pratapgarh,UTTAR PRADESH,39
Pratapnagar,Tehri Garhwal,UTTARAKHAND,1
Pratappur,Surajpur,CHATTISGARH,2
Prathipadu,East Godavari,ANDHRA PRADESH,4
Prathipadu,Guntur,ANDHRA PRADESH,5
Preet Vihar,East,DELHI,1716
Proddatur,Y.S.R.,ANDHRA PRADESH,49
Puducherry Taluk,Puducherry,PUDUCHERRY,179
Pudukkottai,Pudukkottai,TAMILNADU,32
Pudur,Rangareddy,TELANGANA,5
Pulicherla,Chittoor,ANDHRA PRADESH,3
Pulivendla,Y.S.R.,ANDHRA PRADESH,3
Pulkal,Medak,TELANGANA,27
Pullampeta,Y.S.R.,ANDHRA PRADESH,7
Punahana,Nuh,HARYANA,7
Punasa,East Nimar,MADHYA PRADESH,15
Pune City,Pune,MAHARASHTRA,12048
Punganur,Chittoor,ANDHRA PRADESH,1
Punjabi Bagh,West,DELHI,760
Purandhar,Pune,MAHARASHTRA,167
Puranpur,Pilibhit,UTTAR PRADESH,12
Puraula,Uttarkashi,UTTARAKHAND,2
Purbasthali - I,Purba Bardhaman,WEST BENGAL,22
Purbasthali - II,Purba Bardhaman,WEST BENGAL,2
Puri (M),Puri,ODISHA,7
Purna,Parbhani,MAHARASHTRA,12
Purnia East,Purnia,BIHAR,2
Pursura,Hugli,WEST BENGAL,18
Purulia - I,Puruliya,WEST BENGAL,1
Purulia - II,Puruliya,WEST BENGAL,34
Purwa,Unnao,UTTAR PRADESH,5
Pusad,Yavatmal,MAHARASHTRA,9
Pusapatirega,Vizianagaram,ANDHRA PRADESH,2
Pusour,Raigarh,CHATTISGARH,1
Puthalapattu,Chittoor,ANDHRA PRADESH,36
Puttaparthi,Anantapur,ANDHRA PRADESH,2
Puttur,Chittoor,ANDHRA PRADESH,11
Pynursla,East Khasi Hills,MEGHALAYA,1
Quepem,South Goa,GOA,61
Quilandy,Kozhikode,KERALA,572
Qutubullapur,Rangareddy,TELANGANA,365
Racherla,Prakasam,ANDHRA PRADESH,2
Radhanagari,Kolhapur,MAHARASHTRA,22
Radhanpur,Patan,GUJARAT,21
Radhapuram,Tirunelveli,TAMILNADU,31
Rae Bareli,Rae Bareli,UTTAR PRADESH,83
Raghogarh,Guna,MADHYA PRADESH,27
Raghunathganj - I,Murshidabad,WEST BENGAL,28
Raghunathganj - II,Murshidabad,WEST BENGAL,4
Raghunathpalle,Jangoan,TELANGANA,8
Raghunathpur - I,Puruliya,WEST BENGAL,9
Raghurajnagar,Satna,MADHYA PRADESH,96
Rahatgarh,Sagar,MADHYA PRADESH,6
Rahta,Ahmadnagar,MAHARASHTRA,225
Rahuri,Ahmadnagar,MAHARASHTRA,87
Raichur,Raichur,KARNATAKA,40
Raiganj,Uttar Dinajpur,WEST BENGAL,47
Raigarh,Raigarh,CHATTISGARH,76
Raikal,Jagitial,TELANGANA,1
Raikot,Ludhiana,PUNJAB,24
Raina - I,Purba Bardhaman,WEST BENGAL,9
Raina - II,Purba Bardhaman,WEST BENGAL,6
Raiparthy,Warangal,TELANGANA,1
Raipur,Bankura,WEST BENGAL,1
Raipur,Pali,RAJASTHAN,5
Raipur,Raipur,CHATTISGARH,467
Raipur - Karchuliyan,Rewa,MADHYA PRADESH,9
Raisen,Raisen,MADHYA PRADESH,47
Raisinghnagar,Ganganagar,RAJASTHAN,1
Rajahmundry (Urban),East Godavari,ANDHRA PRADESH,111
Rajahmundry Rural,East Godavari,ANDHRA PRADESH,42
Rajam,Srikakulam,ANDHRA PRADESH,4
Rajampet,Y.S.R.,ANDHRA PRADESH,24
Rajanagaram,East Godavari,ANDHRA PRADESH,25
Rajapalayam,Virudhunagar,TAMILNADU,53
Rajapet,Yadadri Bhuvanagiri,TELANGANA,2
Rajapur,Ratnagiri,MAHARASHTRA,20
Rajarhat,North Twenty Four Parganas,WEST BENGAL,1325
Rajauri,Rajouri,JAMMU & KASHMIR,2
Rajendranagar,Ranga Reddy,TELANGANA,436
Rajganj,Jalpaiguri,WEST BENGAL,87
Rajgarh,Alwar,RAJASTHAN,5
Rajgarh,Churu,RAJASTHAN,2
Rajgarh,Rajgarh,MADHYA PRADESH,5
Rajgarhi,Uttarkashi,UTTARAKHAND,1
Rajim,Gariaband,CHATTISGARH,1
Rajkot,Rajkot,GUJARAT,777
Rajnagar,Chhatarpur,MADHYA PRADESH,6
Rajnandgaon,Rajnandgaon,CHATTISGARH,25
Rajouri Garden,West,DELHI,685
Rajpur,Balrampur,CHATTISGARH,1
Rajpur,Barwani,MADHYA PRADESH,14
Rajpura,Patiala,PUNJAB,167
Rajsamand,Rajsamand,RAJASTHAN,21
Rajula,Amreli,GUJARAT,55
Rajupalem,Guntur,ANDHRA PRADESH,3
Rajupalem,Y.S.R.,ANDHRA PRADESH,2
Rajura,Chandrapur,MAHARASHTRA,13
Rakkar,Kangra,HIMACHAL PRADESH,1
Ralegaon,Yavatmal,MAHARASHTRA,1
Ramabhadrapuram,Vizianagaram,ANDHRA PRADESH,1
Ramachandrapuram,East Godavari,ANDHRA PRADESH,14
Ramachandrapuram,Medak,TELANGANA,81
Ramadugu,Karimnagar,TELANGANA,2
Ramagiri,Anantapur,ANDHRA PRADESH,2
Ramagundam,Peddapalli,TELANGANA,59
Ramanagara,Ramanagara,KARNATAKA,54
Ramanathapuram,Ramanathapuram,TAMILNADU,88
Ramannapeta,Yadadri Bhuvanagiri,TELANGANA,7
Ramanujnagar,Surajpur,CHATTISGARH,1
Ramayampet,Medak,TELANGANA,19
Ramban,Ramban,JAMMU & KASHMIR,1
Rambilli,Visakhapatnam,ANDHRA PRADESH,3
Ramganj Mandi,Kota,RAJASTHAN,23
Ramgarh,Alwar,RAJASTHAN,8
Ramkrishna Nagar,Hailakandi,ASSAM,6
Ramnagar,Bahraich,UTTAR PRADESH,39
Ramnagar,Bara Banki,UTTAR PRADESH,16
Ramnagar,Nainital,UTTARAKHAND,39
Ramnagar - I,Purba Medinipur,WEST BENGAL,32
Ramnagar - II,Purba Medinipur,WEST BENGAL,14
Rampur,Rampur,UTTAR PRADESH,88
Rampur,Shimla,HIMACHAL PRADESH,12
Rampur Baghelan,Satna,MADHYA PRADESH,6
Rampur Maniharan,Saharanpur,UTTAR PRADESH,20
Rampura Phul,Bathinda,PUNJAB,17
Rampurhat - I,Birbhum,WEST BENGAL,40
Rampurhat - II,Birbhum,WEST BENGAL,4
Ramsanehighat,Bara Banki,UTTAR PRADESH,5
Ramtek,Nagpur,MAHARASHTRA,24
Ranaghat - I,Nadia,WEST BENGAL,30
Ranaghat - II,Nadia,WEST BENGAL,75
Ranastalam,Srikakulam,ANDHRA PRADESH,4
Ranavav,Porbandar,GUJARAT,15
Rangampeta,East Godavari,ANDHRA PRADESH,12
Rania,Sirsa,HARYANA,11
Ranibennur,Haveri,KARNATAKA,8
Ranibundh,Bankura,WEST BENGAL,2
Raniganj,Paschim Bardhaman,WEST BENGAL,30
Raniganj,Pratapgarh,UTTAR PRADESH,4
Ranikhet,"Almora
",UTTARAKHAND,12
Raninagar - I,Murshidabad,WEST BENGAL,6
Raninagar - II,Murshidabad,WEST BENGAL,2
Raniwara,Jalor,RAJASTHAN,1
Ranni,Pathanamthitta,KERALA,181
Rapar,Kachchh,GUJARAT,9
Raptadu,Anantapur,ANDHRA PRADESH,7
Rasipuram,Namakkal,TAMILNADU,59
Rasra,Ballia,UTTAR PRADESH,23
Rasulabad,Kanpur Dehat,UTTAR PRADESH,1
Ratangarh,Churu,RAJASTHAN,4
Rath,Hamirpur,UTTAR PRADESH,3
Ratia,Fatehabad,HARYANA,5
Ratlam,Ratlam,MADHYA PRADESH,106
Ratnagiri,Ratnagiri,MAHARASHTRA,153
Ratua - I,Maldah,WEST BENGAL,5
Raurkela (ITS)P.S.,Sundargarh,ODISHA,3
Raurkela (M),Sundargarh,ODISHA,1
Raver,Jalgaon,MAHARASHTRA,33
Ravong,South District,SIKKIM,6
Ravulapalem,East Godavari,ANDHRA PRADESH,16
Rawatbhata,Chittaurgarh,RAJASTHAN,4
Rawatsar,Hanumangarh,RAJASTHAN,1
Rawti,Ratlam,MADHYA PRADESH,9
Rayachoti,Y.S.R.,ANDHRA PRADESH,4
Rayadurg,Anantapur,ANDHRA PRADESH,1
Rayavaram,East Godavari,ANDHRA PRADESH,3
Raybag,Belagavi,KARNATAKA,1
Razole,East Godavari,ANDHRA PRADESH,1
Reasi,Reasi,JAMMU & KASHMIR,18
Rebbana,Kumuram Bheem Asifabad,TELANGANA,4
Rehti,Sehore,MADHYA PRADESH,11
Renapur,Latur,MAHARASHTRA,14
Renigunta,Chittoor,ANDHRA PRADESH,46
Rentachintala,Guntur,ANDHRA PRADESH,3
Reodar,Sirohi,RAJASTHAN,4
Repalle,Guntur,ANDHRA PRADESH,3
Rewari,Rewari,HARYANA,428
Rishikesh,Dehradun,UTTARAKHAND,123
Risod,Washim,MAHARASHTRA,9
Rithi,Katni,MADHYA PRADESH,3
Robertsganj,Sonbhadra,UTTAR PRADESH,18
Roha,Raigarh,MAHARASHTRA,93
Rohat,Pali,RAJASTHAN,4
Rohtak,Rohtak,HARYANA,549
Rompicherla,Chittoor,ANDHRA PRADESH,1
Rompicherla,Guntur,ANDHRA PRADESH,13
Roorkee,Hardwar,UTTARAKHAND,204
Rudauli,Faizabad,UTTAR PRADESH,16
Rudhauli,Basti,UTTAR PRADESH,8
Rudraprayag,Rudraprayag,UTTARAKHAND,20
Rup Nagar,Rupnagar,PUNJAB,79
Rupbas,Bharatpur,RAJASTHAN,3
S.Mydukur,Y.S.R.,ANDHRA PRADESH,5
S.Rayavaram,Visakhapatnam,ANDHRA PRADESH,5
SAS Nagar (Mohali),Sahibzada Ajit Singh Nagar,PUNJAB,437
Sabalgarh,Morena,MADHYA PRADESH,3
Sabbavaram,Visakhapatnam,ANDHRA PRADESH,5
Sadabad,Hathras,UTTAR PRADESH,28
Sadak-Arjuni,Gondiya,MAHARASHTRA,1
Sadar,Puri,ODISHA,5
Sadar Bazar,CENTRAL,DELHI,346
Sadar Hills West,Senapati,MANIPUR,1
Sadasivanagar,Nizamabad,TELANGANA,34
Sadasivpet,Medak,TELANGANA,28
Sadiya,Tinsukia,ASSAM,1
Sadulshahar,Ganganagar,RAJASTHAN,6
Safidon,Jind,HARYANA,3
Safipur,Unnao,UTTAR PRADESH,16
Sagar,Sagar,MADHYA PRADESH,65
Sagar,South Twenty Four Parganas,WEST BENGAL,1
Sagardighi,Murshidabad,WEST BENGAL,16
Sagri,Azamgarh,UTTAR PRADESH,9
Sagwara,Dungarpur,RAJASTHAN,2
Sahara,Bhilwara,RAJASTHAN,3
Saharanpur,Saharanpur,UTTAR PRADESH,218
Sahawar,Kanshiram Nagar,UTTAR PRADESH,3
Sahid Matangini,Purba Medinipur,WEST BENGAL,28
Sahjanwa,Gorakhpur,UTTAR PRADESH,16
Saidabad,Hyderabad,TELANGANA,126
Saidpur,Ghazipur,UTTAR PRADESH,17
Sailana,Ratlam,MADHYA PRADESH,7
Sailu,Parbhani,MAHARASHTRA,11
Sainthia,Birbhum,WEST BENGAL,34
Saja,Bametara,CHATTISGARH,1
Sakaldiha,Chandauli,UTTAR PRADESH,12
Sakhinetipalle,East Godavari,ANDHRA PRADESH,1
Sakoli,Bhandara,MAHARASHTRA,6
Sakri,Dhule,MAHARASHTRA,6
Sakti,Janjgir - Champa,CHATTISGARH,14
Salanpur,Paschim Bardhaman,WEST BENGAL,20
Salbani,Medinipur West,WEST BENGAL,9
Salcete,South Goa,GOA,810
Salem,Salem,TAMILNADU,302
Salempur,Deoria,UTTAR PRADESH,47
Sali Gouraram,Nalgonda,TELANGANA,3
Salon,Amethi,UTTAR PRADESH,14
Salumbar,Udaipur,RAJASTHAN,3
Salur,Vizianagaram,ANDHRA PRADESH,2
Samalkha,Panipat,HARYANA,195
Samalkota,East Godavari,ANDHRA PRADESH,26
Samana,Patiala,PUNJAB,14
Samanda,East Garo Hills,MEGHALAYA,1
Samastipur,Samastipur,BIHAR,1
Sambalpur (M),Sambalpur,ODISHA,1
Sambhal,Moradabad,UTTAR PRADESH,5
Sami,Patan,GUJARAT,15
Sampgaon,Belagavi,KARNATAKA,2
Sampla,Rohtak,HARYANA,84
Samrala,Ludhiana,PUNJAB,55
Samserganj,Murshidabad,WEST BENGAL,4
Samudrapur,Wardha,MAHARASHTRA,12
Sanand,Ahmadabad,GUJARAT,237
Sanchore,Jalor,RAJASTHAN,25
Sandila,Hardoi,UTTAR PRADESH,5
Sandur,Ballari,KARNATAKA,7
Sangam,Sri Potti Sriramulu Nellore,ANDHRA PRADESH,15
Sangam,Warangal,TELANGANA,2
Sangameshwar,Ratnagiri,MAHARASHTRA,54
Sangamner,Ahmadnagar,MAHARASHTRA,217
Sanganer,Jaipur,RAJASTHAN,348
Sangareddy,Medak,TELANGANA,87
Sangaria,Hanumangarh,RAJASTHAN,2
Sangod,Kota,RAJASTHAN,2
Sangole,Solapur,MAHARASHTRA,35
Sangrur,Sangrur,PUNJAB,64
Sanguem,South Goa,GOA,20
Sankarankoil,Tirunelveli,TAMILNADU,9
Sankarapuram,Viluppuram,TAMILNADU,5
Sankari,Salem,TAMILNADU,61
Sankhavaram,East Godavari,ANDHRA PRADESH,9
Sankheda,Chota Udaipur,GUJARAT,21
Sankrail,Haora,WEST BENGAL,114
Santalpur,Patan,GUJARAT,3
Santhamaguluru,Prakasam,ANDHRA PRADESH,11
Santhanuthala Padu,Prakasam,ANDHRA PRADESH,10
Santipur,Nadia,WEST BENGAL,34
Santrampur,Mahisagar,GUJARAT,14
Sarada,Udaipur,RAJASTHAN,2
Sarangapur,Adilabad,TELANGANA,1
Sarangarh,Raigarh,CHATTISGARH,1
Sarangpur,Rajgarh,MADHYA PRADESH,48
Saraswati Vihar,North West,DELHI,1659
Sardarpur,Dhar,MADHYA PRADESH,15
Sardhana,Meerut,UTTAR PRADESH,139
Sardulgarh,Mansa,PUNJAB,1
Sarenga,Bankura,WEST BENGAL,1
Saroornagar,Ranga Reddy,TELANGANA,381
Sasni,Hathras,UTTAR PRADESH,12
Satara,Satara,MAHARASHTRA,448
Satari,North Goa,GOA,51
Sathupalle,Khammam,TELANGANA,8
Sathyamangalam,Erode,TAMILNADU,16
Satlasana,Mahesana,GUJARAT,4
Satpuli,Garhwal,UTTARAKHAND,19
Sattenapalle,Guntur,ANDHRA PRADESH,4
Sattur,Virudhunagar,TAMILNADU,5
Satyavedu,Chittoor,ANDHRA PRADESH,4
Sausar,Chhindwara,MADHYA PRADESH,6
Savanur,Haveri,KARNATAKA,3
Savar Kundla,Amreli,GUJARAT,59
Savli,Vadodara,GUJARAT,56
Savner,Nagpur,MAHARASHTRA,17
Sawai Madhopur,Sawai Madhopur,RAJASTHAN,37
Sawantwadi,Sindhudurg,MAHARASHTRA,118
Sawer,Indore,MADHYA PRADESH,80
Sawombung,Imphal East,MANIPUR,3
Sayla,Surendranagar,GUJARAT,32
Secunderabad,Hyderabad,TELANGANA,198
Sedam,Kalaburagi,KARNATAKA,6
Seelam Pur,NORTH EAST,DELHI,264
Seema Puri,Shahdara,DELHI,219
Seethanagaram,East Godavari,ANDHRA PRADESH,1
Seethanagaram,Vizianagaram,ANDHRA PRADESH,1
Sehore,Sehore,MADHYA PRADESH,143
Seloo,Wardha,MAHARASHTRA,27
Semaria,Rewa,MADHYA PRADESH,8
Sendhwa,Barwani,MADHYA PRADESH,21
Sendurai,Ariyalur,TAMILNADU,14
Sengaon,Hingoli,MAHARASHTRA,1
Senha,Lohardaga,JHARKHAND,3
Seondha,Datia,MADHYA PRADESH,1
Seoni,Seoni,MADHYA PRADESH,17
Seoni-Malwa,Hoshangabad,MADHYA PRADESH,3
Sepau,Dhaulpur,RAJASTHAN,2
Serampur Uttarpara,Hugli,WEST BENGAL,236
Serilingampally,Ranga Reddy,TELANGANA,1085
Shahabad,Hardoi,UTTAR PRADESH,3
Shahade,Nandurbar,MAHARASHTRA,11
Shahapur,Thane,MAHARASHTRA,148
Shahbad,Kurukshetra,HARYANA,108
Shahdara,Shahdara,DELHI,102
Shahganj,Jaunpur,UTTAR PRADESH,13
Shahgarh,Sagar,MADHYA PRADESH,2
Shahjahanpur,Shahjahanpur,UTTAR PRADESH,80
Shahkot,Jalandhar,PUNJAB,6
Shahnagar,Panna,MADHYA PRADESH,1
Shahpur,Betul,MADHYA PRADESH,6
Shahpur,Kangra,HIMACHAL PRADESH,13
Shahpura,Bhilwara,RAJASTHAN,10
Shahpura,Dindori,MADHYA PRADESH,7
Shahpura,Jabalpur,MADHYA PRADESH,7
Shahpura,Jaipur,RAJASTHAN,9
Shahuwadi,Kolhapur,MAHARASHTRA,22
Shaikpet,Hyderabad,TELANGANA,670
Shajapur,Shajapur,MADHYA PRADESH,53
Shamgarh,Mandsaur,MADHYA PRADESH,5
Shamirpet,Rangareddy,TELANGANA,75
Shamli,Shamli,UTTAR PRADESH,34
Shamshabad,Ranga Reddy,TELANGANA,156
Shankarampet (A),Medak,TELANGANA,3
Shankarampet (R),Medak,TELANGANA,8
Shankarapatnam,Karimnagar,TELANGANA,9
Shankarpalle,Ranga Reddy,TELANGANA,24
Shayampet,Warangal,TELANGANA,4
Shegaon,Buldana,MAHARASHTRA,48
Shehera,Panch Mahals,GUJARAT,8
Shella Bholaganj,East Khasi Hills,MEGHALAYA,3
Shenkottai,Tirunelveli,TAMILNADU,32
Sheo,Barmer,RAJASTHAN,5
Sheoganj,Sirohi,RAJASTHAN,2
Sheopur,Sheopur,MADHYA PRADESH,3
Shergarh,Jodhpur,RAJASTHAN,12
Shevgaon,Ahmadnagar,MAHARASHTRA,33
Shikarpur,Bulandshahr,UTTAR PRADESH,2
Shikohabad,Firozabad,UTTAR PRADESH,71
Shimla   ( Rural ),Shimla,HIMACHAL PRADESH,178
Shimoga,Shivamogga,KARNATAKA,28
Shirala,Sangli,MAHARASHTRA,6
Shirhatti,Gadag,KARNATAKA,1
Shirol,Kolhapur,MAHARASHTRA,94
Shirpur,Dhule,MAHARASHTRA,48
Shirur,Pune,MAHARASHTRA,450
Shivampet,Medak,TELANGANA,2
Shivpuri,Shivpuri,MADHYA PRADESH,22
Sholinganallur,Kancheepuram,TAMILNADU,1001
Shorapur,Yadgir,KARNATAKA,1
Shrigonda,Ahmadnagar,MAHARASHTRA,90
Shrirampur,Ahmadnagar,MAHARASHTRA,29
Shrirangapattana,Mandya,KARNATAKA,29
Shrivardhan,Raigarh,MAHARASHTRA,13
Shujalpur,Shajapur,MADHYA PRADESH,20
Shyampur,Sehore,MADHYA PRADESH,1
Shyampur - I,Haora,WEST BENGAL,4
Shyampur - II,Haora,WEST BENGAL,3
Siana,Bulandshahr,UTTAR PRADESH,9
Sibsagar,Sivasagar,ASSAM,2
Siddipet,Medak,TELANGANA,53
Sidhauli,Sitapur,UTTAR PRADESH,17
Sidhout,Y.S.R.,ANDHRA PRADESH,5
Sidhpur,Patan,GUJARAT,37
Sidlaghatta,Chikkaballapura,KARNATAKA,1
Sihor,Bhavnagar,GUJARAT,36
Sihora,Jabalpur,MADHYA PRADESH,5
Sihunta,Chamba,HIMACHAL PRADESH,2
Sikandra,Kanpur Dehat,UTTAR PRADESH,8
Sikandrabad,Bulandshahr,UTTAR PRADESH,39
Sikar,Sikar,RAJASTHAN,22
Sikrai,Dausa,RAJASTHAN,10
Silchar,Cachar,ASSAM,14
Silli,Ranchi,JHARKHAND,1
Sillod,Aurangabad,MAHARASHTRA,68
Simga,Baloda Bazar,CHATTISGARH,3
Simlapal,Bankura,WEST BENGAL,5
Sindewahi,Chandrapur,MAHARASHTRA,2
Sindkhed Raja,Buldana,MAHARASHTRA,15
Sindkhede,Dhule,MAHARASHTRA,36
Singanamala,Anantapur,ANDHRA PRADESH,3
Singarayakonda,Prakasam,ANDHRA PRADESH,22
Singareni,Khammam,TELANGANA,1
Singheshwar,Madhepura,BIHAR,1
Singoli,Neemuch,MADHYA PRADESH,3
Singrauli,Singrauli,MADHYA PRADESH,61
Singur,Hugli,WEST BENGAL,140
Sinnar,Nashik,MAHARASHTRA,238
Sinor,Vadodara,GUJARAT,8
Sipajhar,Darrang,ASSAM,2
Sira,Tumakuru,KARNATAKA,5
Sirali,Harda,MADHYA PRADESH,2
Sirathu,Kaushambi,UTTAR PRADESH,20
Sirauli Gauspur,Bara Banki,UTTAR PRADESH,1
Sircilla,Rajanna Sircilla,TELANGANA,23
Sirkali,Nagapattinam,TAMILNADU,65
Sirkonda,Nizamabad,TELANGANA,1
Sirohi,Sirohi,RAJASTHAN,13
Sironj,Vidisha,MADHYA PRADESH,8
Sirsa,Sirsa,HARYANA,116
Sirsi,Uttara Kannada,KARNATAKA,2
Siruguppa,Ballari,KARNATAKA,3
Sirvel,Kurnool,ANDHRA PRADESH,12
Sissibargaon,Dhemaji,ASSAM,6
Sitapur,Sitapur,UTTAR PRADESH,60
Sitarganj,Udham Singh Nagar,UTTARAKHAND,21
Sivaganga,Sivaganga,TAMILNADU,30
Sivagiri,Tirunelveli,TAMILNADU,14
Sivakasi,Virudhunagar,TAMILNADU,31
Siwana,Barmer,RAJASTHAN,5
Siwani,Bhiwani,HARYANA,9
Soegaon,Aurangabad,MAHARASHTRA,10
Sohagpur,Hoshangabad,MADHYA PRADESH,4
Sohagpur,Shahdol,MADHYA PRADESH,13
Sohawal,Faizabad,UTTAR PRADESH,36
Sohna,Gurgaon,HARYANA,344
Sojat,Pali,RAJASTHAN,3
Sojitra,Anand,GUJARAT,14
Solan,Solan,HIMACHAL PRADESH,79
Solapur North,Solapur,MAHARASHTRA,329
Solapur South,Solapur,MAHARASHTRA,42
Somandepalle,Anantapur,ANDHRA PRADESH,10
Someshwar,"Almora
",UTTARAKHAND,1
Sompeta,Srikakulam,ANDHRA PRADESH,8
Sonamukhi,Bankura,WEST BENGAL,1
Sonapur,Kamrup Metropolitan,ASSAM,1
Sonarpur,South Twenty Four Parganas,WEST BENGAL,1819
Songadh,Tapi,GUJARAT,13
Sonipat,Sonipat,HARYANA,737
Sonkatch,Dewas,MADHYA PRADESH,35
Sonpeth,Parbhani,MAHARASHTRA,6
Sopore,Baramula,JAMMU & KASHMIR,2
Soraon,Prayagraj,UTTAR PRADESH,32
Soreng,West District,SIKKIM,26
Sri Madhopur,Sikar,RAJASTHAN,6
Sridungargarh,Bikaner,RAJASTHAN,6
Srikakulam,Srikakulam,ANDHRA PRADESH,28
Srikalahasti,Chittoor,ANDHRA PRADESH,35
Srinagar,Garhwal,UTTARAKHAND,29
Srinagar (North),Srinagar,JAMMU & KASHMIR,5
Srinagar (South),Srinagar,JAMMU & KASHMIR,68
Sriperumbudur,Kancheepuram,TAMILNADU,650
Srirangam,Tiruchirappalli,TAMILNADU,118
Srivaikuntam,Thoothukkudi,TAMILNADU,22
Srivilliputhur,Virudhunagar,TAMILNADU,10
Srungavarapukota,Vizianagaram,ANDHRA PRADESH,6
Suar,Rampur,UTTAR PRADESH,3
