State_code,District_code,Subdistrict_code,Subdistrict,Subdistrict_name,T/r/u,Number_of_villages_habitated,Unhabitated,Number of towns,Number of households,population,Area,population density
21,386,3053,SUB-DISTRICT,Balugaon,Rural,123,5,0,19265,89842,154.28130760909022,582.3258915307931
21,386,3053,SUB-DISTRICT,Balugaon,Urban,0,0,2,4786,23916,8.18,2923.716381418093
21,386,3054,SUB-DISTRICT,Banapur,Total,164,57,1,23388,113212,466.860153180967,242.49660038156247
21,386,3054,SUB-DISTRICT,Banapur,Rural,164,57,0,19963,95934,457.430153180967,209.723821949374
21,386,3054,SUB-DISTRICT,Banapur,Urban,0,0,1,3425,17278,9.43,1832.237539766702
21,386,3055,SUB-DISTRICT,Bhubaneswar (M.Corp.),Total,0,0,1,206014,885363,185.3,4777.99784133837
21,386,3055,SUB-DISTRICT,Bhubaneswar (M.Corp.),Rural,0,0,0,0,0,0.0,0.0
21,386,3055,SUB-DISTRICT,Bhubaneswar (M.Corp.),Urban,0,0,1,206014,885363,185.3,4777.99784133837
21,387,0,DISTRICT,Puri,Total,1600,107,6,367269,1698730,3479.0,488.2811152630066
21,387,0,DISTRICT,Puri,Rural,1600,107,0,313188,1433800,3391.09,422.8139034941567
21,387,0,DISTRICT,Puri,Urban,0,0,6,54081,264930,87.91,3013.6503241952
21,387,3056,SUB-DISTRICT,Delanga,Total,122,8,1,23537,109291,182.04764046539705,600.342853774991
21,387,3056,SUB-DISTRICT,Delanga,Rural,122,8,0,22372,103324,174.25764046539706,592.9381330083911
21,387,3056,SUB-DISTRICT,Delanga,Urban,0,0,1,1165,5967,7.79,765.982028241335
21,387,3057,SUB-DISTRICT,Pipili,Total,192,12,1,33305,159750,200.1968143027921,797.9647456246859
21,387,3057,SUB-DISTRICT,Pipili,Rural,192,12,0,29753,142127,191.3968143027921,742.5776678558157
21,387,3057,SUB-DISTRICT,Pipili,Urban,0,0,1,3552,17623,8.8,2002.6136363636365
21,387,3058,SUB-DISTRICT,Nimapada,Total,236,3,1,47601,208139,257.9797483636536,806.8036398989077
21,387,3058,SUB-DISTRICT,Nimapada,Rural,236,3,0,43703,188850,243.3597483636536,776.0116505289963
21,387,3058,SUB-DISTRICT,Nimapada,Urban,0,0,1,3898,19289,14.62,1319.357045143639
21,387,3059,SUB-DISTRICT,Kakatpur,Total,76,5,0,23684,100525,104.41694284327768,962.7269029594248
21,387,3059,SUB-DISTRICT,Kakatpur,Rural,76,5,0,23684,100525,104.41694284327768,962.7269029594248
21,387,3059,SUB-DISTRICT,Kakatpur,Urban,0,0,0,0,0,0.0,0.0
21,387,3060,SUB-DISTRICT,Astaranga,Total,84,5,0,15714,67748,133.04590055274778,509.20772243666704
21,387,3060,SUB-DISTRICT,Astaranga,Rural,84,5,0,15714,67748,133.04590055274778,509.20772243666704
21,387,3060,SUB-DISTRICT,Astaranga,Urban,0,0,0,0,0,0.0,0.0
21,387,3061,SUB-DISTRICT,Konark,Total,69,11,1,11860,54999,156.86733461952727,350.6083668304617
21,387,3061,SUB-DISTRICT,Konark,Rural,69,11,0,8492,38220,121.78733461952729,313.825736636754
21,387,3061,SUB-DISTRICT,Konark,Urban,0,0,1,3368,16779,35.08,478.30672748004565
21,387,3062,SUB-DISTRICT,Gop,Total,142,9,0,27880,121665,211.7163409755347,574.6604132652152
21,387,3062,SUB-DISTRICT,Gop,Rural,142,9,0,27880,121665,211.7163409755347,574.6604132652152
21,387,3062,SUB-DISTRICT,Gop,Urban,0,0,0,0,0,0.0,0.0
21,387,3063,SUB-DISTRICT,Ramachandi,Total,29,3,0,4805,22531,103.00659864831276,218.73355974917493
21,387,3063,SUB-DISTRICT,Ramachandi,Rural,29,3,0,4805,22531,103.00659864831276,218.73355974917493
21,387,3063,SUB-DISTRICT,Ramachandi,Urban,0,0,0,0,0,0.0,0.0
21,387,3064,SUB-DISTRICT,Satyabadi,Total,169,4,0,43350,196136,282.33649555552927,694.6887954179641
21,387,3064,SUB-DISTRICT,Satyabadi,Rural,169,4,0,43350,196136,282.33649555552927,694.6887954179641
21,387,3064,SUB-DISTRICT,Satyabadi,Urban,0,0,0,0,0,0.0,0.0
21,387,3065,SUB-DISTRICT,Chandanpur,Total,81,6,1,18007,87953,133.00472262004803,661.2772709676904
21,387,3065,SUB-DISTRICT,Chandanpur,Rural,81,6,0,17049,83245,128.22472262004803,649.2117767855837
21,387,3065,SUB-DISTRICT,Chandanpur,Urban,0,0,1,958,4708,4.78,984.9372384937238
21,387,3066,SUB-DISTRICT,Sadar,Total,97,12,0,22367,107735,260.24,413.9832462342453
21,387,3066,SUB-DISTRICT,Sadar,Rural,97,12,0,22367,107735,260.24,413.9832462342453
21,387,3066,SUB-DISTRICT,Sadar,Urban,0,0,0,0,0,0.0,0.0
21,387,3067,SUB-DISTRICT,Brahmagiri,Total,155,11,0,27308,132319,1176.8859055239268,112.43145948042785
21,387,3067,SUB-DISTRICT,Brahmagiri,Rural,155,11,0,27308,132319,1176.8859055239268,112.43145948042785
21,387,3067,SUB-DISTRICT,Brahmagiri,Urban,0,0,0,0,0,0.0,0.0
21,387,3068,SUB-DISTRICT,Gadisagada,Total,65,5,0,14623,71870,129.87519973487045,553.3773972761289
21,387,3068,SUB-DISTRICT,Gadisagada,Rural,65,5,0,14623,71870,129.87519973487045,553.3773972761289
21,387,3068,SUB-DISTRICT,Gadisagada,Urban,0,0,0,0,0,0.0,0.0
21,387,3069,SUB-DISTRICT,Krushna Prasad,Total,83,13,0,12088,57505,130.54434114124066,440.5016678416053
21,387,3069,SUB-DISTRICT,Krushna Prasad,Rural,83,13,0,12088,57505,130.54434114124066,440.5016678416053
21,387,3069,SUB-DISTRICT,Krushna Prasad,Urban,0,0,0,0,0,0.0,0.0
21,387,3070,SUB-DISTRICT,Puri (M),Total,0,0,1,41140,200564,16.84,11909.97624703088
21,387,3070,SUB-DISTRICT,Puri (M),Rural,0,0,0,0,0,0.0,0.0
21,387,3070,SUB-DISTRICT,Puri (M),Urban,0,0,1,41140,200564,16.84,11909.97624703088
21,388,0,DISTRICT,Ganjam,Total,2783,412,39,758267,3529031,8206.0,430.0549597855228
21,388,0,DISTRICT,Ganjam,Rural,2783,412,0,596062,2761030,7846.32,351.8885286350799
21,388,0,DISTRICT,Ganjam,Urban,0,0,39,162205,768001,359.68,2135.234096975089
21,388,3071,SUB-DISTRICT,Tarasingi,Total,104,3,1,19762,84981,756.8470867562796,112.28291881813854
21,388,3071,SUB-DISTRICT,Tarasingi,Rural,104,3,0,18542,79336,753.3670867562796,105.30855594128954
21,388,3071,SUB-DISTRICT,Tarasingi,Urban,0,0,1,1220,5645,3.48,1622.1264367816093
21,388,3072,SUB-DISTRICT,Buguda,Total,96,7,1,29924,136212,344.7929762620933,395.0544511569716
21,388,3072,SUB-DISTRICT,Buguda,Rural,96,7,0,26745,121036,337.3429762620933,358.79211519721395
21,388,3072,SUB-DISTRICT,Buguda,Urban,0,0,1,3179,15176,7.45,2037.046979865772
21,388,3073,SUB-DISTRICT,Jagannath Prasad,Total,76,3,0,18600,79901,248.33713103679528,321.7440729318941
21,388,3073,SUB-DISTRICT,Jagannath Prasad,Rural,76,3,0,18600,79901,248.33713103679528,321.7440729318941
21,388,3073,SUB-DISTRICT,Jagannath Prasad,Urban,0,0,0,0,0,0.0,0.0
21,388,3074,SUB-DISTRICT,Bhanjanagar,Total,131,8,4,38693,177235,635.7993002889575,278.7593505048691
21,388,3074,SUB-DISTRICT,Bhanjanagar,Rural,131,8,0,29081,133241,615.4893002889576,216.47979897854685
21,388,3074,SUB-DISTRICT,Bhanjanagar,Urban,0,0,4,9612,43994,20.31,2166.1250615460367
21,388,3075,SUB-DISTRICT,Gangapur,Total,108,12,0,23918,114480,294.11192911172697,389.23956721426094
21,388,3075,SUB-DISTRICT,Gangapur,Rural,108,12,0,23918,114480,294.11192911172697,389.23956721426094
21,388,3075,SUB-DISTRICT,Gangapur,Urban,0,0,0,0,0,0.0,0.0
21,388,3076,SUB-DISTRICT,Surada,Total,106,10,1,19129,87684,559.2314667797514,156.79375215581996
21,388,3076,SUB-DISTRICT,Surada,Rural,106,10,0,15977,72817,554.3114667797514,131.36477299130618
21,388,3076,SUB-DISTRICT,Surada,Urban,0,0,1,3152,14867,4.92,3021.747967479675
21,388,3077,SUB-DISTRICT,Badagada,Total,242,40,1,27397,125836,734.8246037929368,171.24630741876848
21,388,3077,SUB-DISTRICT,Badagada,Rural,242,40,0,25876,118854,729.5746037929368,162.908631114759
21,388,3077,SUB-DISTRICT,Badagada,Urban,0,0,1,1521,6982,5.25,1329.904761904762
21,388,3078,SUB-DISTRICT,Asika,Total,91,11,2,30153,143770,183.3116278267044,784.2928553114726
21,388,3078,SUB-DISTRICT,Asika,Rural,91,11,0,24493,117359,176.7016278267044,664.164792613551
21,388,3078,SUB-DISTRICT,Asika,Urban,0,0,2,5660,26411,6.61,3995.612708018154
21,388,3079,SUB-DISTRICT,Dharakote,Total,54,9,1,12199,57528,56.59889397331335,1016.4156216042796
21,388,3079,SUB-DISTRICT,Dharakote,Rural,54,9,0,11294,53275,54.58889397331336,975.9311120325012
21,388,3079,SUB-DISTRICT,Dharakote,Urban,0,0,1,905,4253,2.01,2115.9203980099505
21,388,3080,SUB-DISTRICT,Kabisuryanagar,Total,108,7,1,37590,176640,250.7346176983994,704.4898770718393
21,388,3080,SUB-DISTRICT,Kabisuryanagar,Rural,108,7,0,34028,159210,232.6046176983994,684.4662052515029
21,388,3080,SUB-DISTRICT,Kabisuryanagar,Urban,0,0,1,3562,17430,18.13,961.3899613899614
21,388,3081,SUB-DISTRICT,Polasara,Total,114,13,1,29297,136703,402.0898726811902,339.98120641150626
21,388,3081,SUB-DISTRICT,Polasara,Rural,114,13,0,24491,113584,390.27987268119017,291.0321744744032
21,388,3081,SUB-DISTRICT,Polasara,Urban,0,0,1,4806,23119,11.81,1957.5783234547
21,388,3082,SUB-DISTRICT,Kodala,Total,122,46,1,31998,151318,261.8621929210348,577.8535584387714
21,388,3082,SUB-DISTRICT,Kodala,Rural,122,46,0,29196,137353,249.7721929210348,549.9130963846885
21,388,3082,SUB-DISTRICT,Kodala,Urban,0,0,1,2802,13965,12.09,1155.0868486352358
21,388,3083,SUB-DISTRICT,Khalikote,Total,131,46,2,30757,146713,288.97301255436446,507.7048500243562
21,388,3083,SUB-DISTRICT,Khalikote,Rural,131,46,0,26759,127619,260.21301255436447,490.4405000627609
21,388,3083,SUB-DISTRICT,Khalikote,Urban,0,0,2,3998,19094,28.76,663.9082058414464
21,388,3084,SUB-DISTRICT,Rambha,Total,86,22,2,20618,95659,231.81773981991927,412.6474534447184
21,388,3084,SUB-DISTRICT,Rambha,Rural,86,22,0,17071,78529,221.68773981991933,354.2324896441744
21,388,3084,SUB-DISTRICT,Rambha,Urban,0,0,2,3547,17130,10.13,1691.01678183613
21,388,3085,SUB-DISTRICT,Chhatrapur,Total,42,4,1,20415,94683,124.3152471917869,761.6362605459663
21,388,3085,SUB-DISTRICT,Chhatrapur,Rural,42,4,0,15574,72656,119.91524719178688,605.8945939026199
21,388,3085,SUB-DISTRICT,Chhatrapur,Urban,0,0,1,4841,22027,4.4,5006.136363636363
21,388,3086,SUB-DISTRICT,Ganjam,Total,20,4,2,9743,45243,69.2742137496425,653.1001587908096
21,388,3086,SUB-DISTRICT,Ganjam,Rural,20,4,0,5929,27085,51.8442137496425,522.4305287142438
21,388,3086,SUB-DISTRICT,Ganjam,Urban,0,0,2,3814,18158,17.43,1041.7670682730925
21,388,3087,SUB-DISTRICT,Chamakhandi,Total,30,1,0,10785,48236,116.67,413.4396160109711
21,388,3087,SUB-DISTRICT,Chamakhandi,Rural,30,1,0,10785,48236,116.67,413.4396160109711
21,388,3087,SUB-DISTRICT,Chamakhandi,Urban,0,0,0,0,0,0.0,0.0
21,388,3088,SUB-DISTRICT,Arjyapalli Marine,Total,0,0,1,1721,8001,4.13,1937.2881355932204
21,388,3088,SUB-DISTRICT,Arjyapalli Marine,Rural,0,0,0,0,0,0.0,0.0
21,388,3088,SUB-DISTRICT,Arjyapalli Marine,Urban,0,0,1,1721,8001,4.13,1937.2881355932204
21,388,3089,SUB-DISTRICT,Purusottampur,Total,97,10,1,34689,159869,210.08862020335508,760.9598265972472
21,388,3089,SUB-DISTRICT,Purusottampur,Rural,97,10,0,31465,144503,175.19862020335506,824.7953085034214
21,388,3089,SUB-DISTRICT,Purusottampur,Urban,0,0,1,3224,15366,34.89,440.4127257093723
21,388,3090,SUB-DISTRICT,Hinjili,Total,70,9,2,34464,162779,165.55,983.2618544246452
21,388,3090,SUB-DISTRICT,Hinjili,Rural,70,9,0,28368,133650,152.24,877.8901734104046
21,388,3090,SUB-DISTRICT,Hinjili,Urban,0,0,2,6096,29129,13.31,2188.5048835462057
21,388,3091,SUB-DISTRICT,Patapur,Total,136,15,0,28268,133574,338.01527135376085,395.1714946636355
21,388,3091,SUB-DISTRICT,Patapur,Rural,136,15,0,28268,133574,338.01527135376085,395.1714946636355
21,388,3091,SUB-DISTRICT,Patapur,Urban,0,0,0,0,0,0.0,0.0
21,388,3092,SUB-DISTRICT,Seragad,Total,50,2,1,13599,66224,115.02877986962396,575.716790833213
21,388,3092,SUB-DISTRICT,Seragad,Rural,50,2,0,12237,59571,110.53877986962397,538.9149407136716
21,388,3092,SUB-DISTRICT,Seragad,Urban,0,0,1,1362,6653,4.49,1481.7371937639198
21,388,3093,SUB-DISTRICT,Brahmapur Sadar,Total,49,3,4,29648,143763,188.92,760.9728985814102
21,388,3093,SUB-DISTRICT,Brahmapur Sadar,Rural,49,3,0,21212,104759,166.27999999999997,630.0156362761608
21,388,3093,SUB-DISTRICT,Brahmapur Sadar,Urban,0,0,4,8436,39004,22.64,1722.791519434629
21,388,3094,SUB-DISTRICT,Gopalpur,Total,24,1,3,14936,67957,61.596186846024125,1103.2663461762074
21,388,3094,SUB-DISTRICT,Gopalpur,Rural,24,1,0,10966,50103,50.78618684602412,986.5477822129974
21,388,3094,SUB-DISTRICT,Gopalpur,Urban,0,0,3,3970,17854,10.81,1651.618871415356
21,388,3095,SUB-DISTRICT,Golanthara,Total,88,2,2,31598,147582,290.99620804938905,507.1612478708032
21,388,3095,SUB-DISTRICT,Golanthara,Rural,88,2,0,28255,131331,272.8462080493891,481.3370907329128
21,388,3095,SUB-DISTRICT,Golanthara,Urban,0,0,2,3343,16251,18.15,895.3719008264463
21,388,3096,SUB-DISTRICT,Digapahandi,Total,143,31,1,30350,137239,254.90240041815008,538.3982252613893
21,388,3096,SUB-DISTRICT,Digapahandi,Rural,143,31,0,27395,124049,244.68240041815008,506.9796592971395
21,388,3096,SUB-DISTRICT,Digapahandi,Urban,0,0,1,2955,13190,10.22,1290.606653620352
21,388,3097,SUB-DISTRICT,Nuagaon,Total,177,27,1,24931,114436,432.2961814219075,264.7166570465587
21,388,3097,SUB-DISTRICT,Nuagaon,Rural,177,27,0,22466,102791,425.81618142190746,241.39759005107547
21,388,3097,SUB-DISTRICT,Nuagaon,Urban,0,0,1,2465,11645,6.48,1797.0679012345677
21,388,3098,SUB-DISTRICT,Jarada,Total,192,53,1,25655,115201,270.6125134370161,425.7046303470831
21,388,3098,SUB-DISTRICT,Jarada,Rural,192,53,0,24361,109142,268.6325134370161,406.28737975006726
21,388,3098,SUB-DISTRICT,Jarada,Urban,0,0,1,1294,6059,1.98,3060.10101010101
21,388,3109,SUB-DISTRICT,Ramagiri,Total,96,13,0,2710,12986,234.47824189587664,55.3825373945213
21,388,3109,SUB-DISTRICT,Ramagiri,Rural,96,13,0,2710,12986,234.47824189587664,55.3825373945213
21,388,3109,SUB-DISTRICT,Ramagiri,Urban,0,0,0,0,0,0.0,0.0
21,388,3099,SUB-DISTRICT,Brahmapur (M.Corp.),Total,0,0,1,74720,356598,79.8,4468.646616541354
21,388,3099,SUB-DISTRICT,Brahmapur (M.Corp.),Rural,0,0,0,0,0,0.0,0.0
21,388,3099,SUB-DISTRICT,Brahmapur (M.Corp.),Urban,0,0,1,74720,356598,79.8,4468.646616541354
21,389,0,DISTRICT,Gajapati,Total,1499,113,5,128523,577817,4325.0,133.5993063583815
21,389,0,DISTRICT,Gajapati,Rural,1499,113,0,112365,507151,4287.95,118.2735339731107
21,389,0,DISTRICT,Gajapati,Urban,0,0,5,16158,70666,37.05,1907.314439946019
21,389,3100,SUB-DISTRICT,Adva,Total,208,20,0,12503,59262,854.1461551199832,69.38156853457401
21,389,3100,SUB-DISTRICT,Adva,Rural,208,20,0,12503,59262,854.1461551199832,69.38156853457401
21,389,3100,SUB-DISTRICT,Adva,Urban,0,0,0,0,0,0.0,0.0
21,389,3101,SUB-DISTRICT,Mohana,Total,264,6,1,15627,74336,663.2760515460814,112.07399969699566
21,389,3101,SUB-DISTRICT,Mohana,Rural,264,6,0,14506,69139,660.7660515460814,104.6346128682404
21,389,3101,SUB-DISTRICT,Mohana,Urban,0,0,1,1121,5197,2.51,2070.517928286853
21,389,3102,SUB-DISTRICT,R.Udaygiri,Total,280,21,1,17620,86234,1013.3836273948956,85.09511863901105
21,389,3102,SUB-DISTRICT,R.Udaygiri,Rural,280,21,0,16560,81383,1004.9836273948956,80.97942870070418
21,389,3102,SUB-DISTRICT,R.Udaygiri,Urban,0,0,1,1060,4851,8.4,577.5
21,389,3103,SUB-DISTRICT,Serango,Total,221,13,0,16653,77720,380.4163028533004,204.30249549523404
21,389,3103,SUB-DISTRICT,Serango,Rural,221,13,0,16653,77720,380.4163028533004,204.30249549523404
21,389,3103,SUB-DISTRICT,Serango,Urban,0,0,0,0,0,0.0,0.0
21,389,3104,SUB-DISTRICT,Kashinagara,Total,72,14,1,12486,51907,269.0347153223136,192.93792601379897
21,389,3104,SUB-DISTRICT,Kashinagara,Rural,72,14,0,10058,42223,258.67471532231355,163.2281684253111
21,389,3104,SUB-DISTRICT,Kashinagara,Urban,0,0,1,2428,9684,10.36,934.7490347490348
21,389,3105,SUB-DISTRICT,Parlakhemundi,Total,61,9,1,18095,77645,150.24143407701803,516.8015100294967
21,389,3105,SUB-DISTRICT,Parlakhemundi,Rural,61,9,0,7431,31373,144.59143407701802,216.97689216699288
21,389,3105,SUB-DISTRICT,Parlakhemundi,Urban,0,0,1,10664,46272,5.65,8189.734513274336
21,389,3106,SUB-DISTRICT,Gurandi,Total,73,4,0,11694,45010,132.5857595921276,339.47838846693537
21,389,3106,SUB-DISTRICT,Gurandi,Rural,73,4,0,11694,45010,132.5857595921276,339.47838846693537
21,389,3106,SUB-DISTRICT,Gurandi,Urban,0,0,0,0,0,0.0,0.0
21,389,3107,SUB-DISTRICT,Rayagada,Total,111,8,1,10631,46196,330.4443415730788,139.79964002435068
21,389,3107,SUB-DISTRICT,Rayagada,Rural,111,8,0,9746,41534,320.3143415730788,129.66637646015027
21,389,3107,SUB-DISTRICT,Rayagada,Urban,0,0,1,885,4662,10.13,460.21717670286273
21,389,3108,SUB-DISTRICT,Garabandha,Total,104,11,0,6673,29492,291.6713084234085,101.11381938599033
21,389,3108,SUB-DISTRICT,Garabandha,Rural,104,11,0,6673,29492,291.6713084234085,101.11381938599033
21,389,3108,SUB-DISTRICT,Garabandha,Urban,0,0,0,0,0,0.0,0.0
21,389,3109,SUB-DISTRICT,Ramagiri,Total,105,7,0,6541,30015,239.80030409779303,125.16664694369852
21,389,3109,SUB-DISTRICT,Ramagiri,Rural,105,7,0,6541,30015,239.80030409779303,125.16664694369852
21,389,3109,SUB-DISTRICT,Ramagiri,Urban,0,0,0,0,0,0.0,0.0
21,390,0,DISTRICT,Kandhamal,Total,2417,170,4,172022,733110,8021.0,91.39882807629972
21,390,0,DISTRICT,Kandhamal,Rural,2417,170,0,155256,660831,7969.26,82.92250472440352
21,390,0,DISTRICT,Kandhamal,Urban,0,0,4,16766,72279,51.74,1396.9655972168534
21,390,3110,SUB-DISTRICT,Gochhapada,Total,227,15,0,8303,35593,628.4649428010384,56.634821731445655
21,390,3110,SUB-DISTRICT,Gochhapada,Rural,227,15,0,8303,35593,628.4649428010384,56.634821731445655
21,390,3110,SUB-DISTRICT,Gochhapada,Urban,0,0,0,0,0,0.0,0.0
21,390,3111,SUB-DISTRICT,Phulabani,Total,240,9,0,9954,41762,618.958750388922,67.47137830066849
21,390,3111,SUB-DISTRICT,Phulabani,Rural,240,9,0,9954,41762,618.958750388922,67.47137830066849
21,390,3111,SUB-DISTRICT,Phulabani,Urban,0,0,0,0,0,0.0,0.0
21,390,3112,SUB-DISTRICT,Phulabani Town,Total,5,0,1,8976,38732,17.62477068128798,2197.588876496494
21,390,3112,SUB-DISTRICT,Phulabani Town,Rural,5,0,0,324,1361,1.6247706812879803,837.6566709839412
21,390,3112,SUB-DISTRICT,Phulabani Town,Urban,0,0,1,8652,37371,16.0,2335.6875
21,390,3113,SUB-DISTRICT,Khajuripada,Total,164,5,0,10551,42560,373.5167323584356,113.9440252951196
21,390,3113,SUB-DISTRICT,Khajuripada,Rural,164,5,0,10551,42560,373.5167323584356,113.9440252951196
21,390,3113,SUB-DISTRICT,Khajuripada,Urban,0,0,0,0,0,0.0,0.0
21,390,3114,SUB-DISTRICT,G.Udayagiri,Total,99,11,1,12185,48846,351.28384008303885,139.04994886315708
21,390,3114,SUB-DISTRICT,G.Udayagiri,Rural,99,11,0,9488,37544,338.04384008303884,111.0625177810591
21,390,3114,SUB-DISTRICT,G.Udayagiri,Urban,0,0,1,2697,11302,13.24,853.6253776435045
21,390,3115,SUB-DISTRICT,Tikabali,Total,156,9,0,12289,48709,312.9069892341239,155.66606587862074
21,390,3115,SUB-DISTRICT,Tikabali,Rural,156,9,0,12289,48709,312.9069892341239,155.66606587862074
21,390,3115,SUB-DISTRICT,Tikabali,Urban,0,0,0,0,0,0.0,0.0
21,390,3116,SUB-DISTRICT,Chakapada,Total,82,12,0,5899,22752,275.8452652221793,82.48102421360912
21,390,3116,SUB-DISTRICT,Chakapada,Rural,82,12,0,5899,22752,275.8452652221793,82.48102421360912
21,390,3116,SUB-DISTRICT,Chakapada,Urban,0,0,0,0,0,0.0,0.0
21,390,3117,SUB-DISTRICT,Sarangagarh,Total,97,20,0,8916,35335,289.8767365930049,121.89663929331222
21,390,3117,SUB-DISTRICT,Sarangagarh,Rural,97,20,0,8916,35335,289.8767365930049,121.89663929331222
21,390,3117,SUB-DISTRICT,Sarangagarh,Urban,0,0,0,0,0,0.0,0.0
21,390,3118,SUB-DISTRICT,Phiringia,Total,234,11,0,12455,53570,498.1327666584471,107.54161056169016
21,390,3118,SUB-DISTRICT,Phiringia,Rural,234,11,0,12455,53570,498.1327666584471,107.54161056169016
21,390,3118,SUB-DISTRICT,Phiringia,Urban,0,0,0,0,0,0.0,0.0
21,390,3119,SUB-DISTRICT,Baliguda,Total,328,20,1,22318,97084,1106.094157198058,87.77191287759065
21,390,3119,SUB-DISTRICT,Baliguda,Rural,328,20,0,18392,80473,1089.4541571980578,73.8654301957658
21,390,3119,SUB-DISTRICT,Baliguda,Urban,0,0,1,3926,16611,16.64,998.2572115384615
21,390,3120,SUB-DISTRICT,Nuagaon,Total,64,11,0,4711,19364,261.7930831925038,73.96681288848686
21,390,3120,SUB-DISTRICT,Nuagaon,Rural,64,11,0,4711,19364,261.7930831925038,73.96681288848686
21,390,3120,SUB-DISTRICT,Nuagaon,Urban,0,0,0,0,0,0.0,0.0
21,390,3121,SUB-DISTRICT,Tumudibandha,Total,91,2,0,6469,28538,350.9110482237402,81.3254531154124
21,390,3121,SUB-DISTRICT,Tumudibandha,Rural,91,2,0,6469,28538,350.9110482237402,81.3254531154124
21,390,3121,SUB-DISTRICT,Tumudibandha,Urban,0,0,0,0,0,0.0,0.0
21,390,3122,SUB-DISTRICT,Belaghar,Total,130,6,0,4410,19506,371.0728746141442,52.566493900377615
21,390,3122,SUB-DISTRICT,Belaghar,Rural,130,6,0,4410,19506,371.0728746141442,52.566493900377615
21,390,3122,SUB-DISTRICT,Belaghar,Urban,0,0,0,0,0,0.0,0.0
21,390,3123,SUB-DISTRICT,Kotagarh,Total,130,3,0,10146,47900,855.091327266366,56.01740828448242
21,390,3123,SUB-DISTRICT,Kotagarh,Rural,130,3,0,10146,47900,855.091327266366,56.01740828448242
21,390,3123,SUB-DISTRICT,Kotagarh,Urban,0,0,0,0,0,0.0,0.0
21,390,3124,SUB-DISTRICT,Brahmanigaon,Total,86,9,0,7803,36505,468.3404839028269,77.94542913692295
21,390,3124,SUB-DISTRICT,Brahmanigaon,Rural,86,9,0,7803,36505,468.3404839028269,77.94542913692295
21,390,3124,SUB-DISTRICT,Brahmanigaon,Urban,0,0,0,0,0,0.0,0.0
21,390,3125,SUB-DISTRICT,Daringbadi,Total,153,15,1,13925,63524,747.1577286699708,85.02086984107123
21,390,3125,SUB-DISTRICT,Daringbadi,Rural,153,15,0,12434,56529,741.2977286699708,76.25680993441567
21,390,3125,SUB-DISTRICT,Daringbadi,Urban,0,0,1,1491,6995,5.86,1193.6860068259384
21,390,3126,SUB-DISTRICT,Raikia,Total,131,12,0,12712,52830,493.9285029119119,106.95880008654169
21,390,3126,SUB-DISTRICT,Raikia,Rural,131,12,0,12712,52830,493.9285029119119,106.95880008654169
21,390,3126,SUB-DISTRICT,Raikia,Urban,0,0,0,0,0,0.0,0.0
21,391,0,DISTRICT,Baudh,Total,1117,70,1,106961,441162,3098.0,142.40219496449322
21,391,0,DISTRICT,Baudh,Rural,1117,70,0,102402,420738,3077.28,136.723990017158
21,391,0,DISTRICT,Baudh,Urban,0,0,1,4559,20424,20.72,985.7142857142858
21,391,3127,SUB-DISTRICT,Kantamal,Total,217,9,0,19222,77483,612.2042989205943,126.56395934594688
21,391,3127,SUB-DISTRICT,Kantamal,Rural,217,9,0,19222,77483,612.2042989205943,126.56395934594688
21,391,3127,SUB-DISTRICT,Kantamal,Urban,0,0,0,0,0,0.0,0.0
21,391,3128,SUB-DISTRICT,Manamunda,Total,293,24,0,25757,106227,683.4608648605323,155.42513911411268
21,391,3128,SUB-DISTRICT,Manamunda,Rural,293,24,0,25757,106227,683.4608648605323,155.42513911411268
21,391,3128,SUB-DISTRICT,Manamunda,Urban,0,0,0,0,0,0.0,0.0
21,391,3129,SUB-DISTRICT,Baunsuni,Total,84,5,0,10588,43817,158.59164262049802,276.2882033125284
21,391,3129,SUB-DISTRICT,Baunsuni,Rural,84,5,0,10588,43817,158.59164262049802,276.2882033125284
21,391,3129,SUB-DISTRICT,Baunsuni,Urban,0,0,0,0,0,0.0,0.0
21,391,3130,SUB-DISTRICT,Baudh Sadar,Total,277,13,1,32493,137398,699.2289796409106,196.49929279327185
21,391,3130,SUB-DISTRICT,Baudh Sadar,Rural,277,13,0,27934,116974,678.5089796409105,172.398602686005
21,391,3130,SUB-DISTRICT,Baudh Sadar,Urban,0,0,1,4559,20424,20.72,985.7142857142858
21,391,3131,SUB-DISTRICT,Puruna Katak,Total,111,6,0,9212,36887,313.1274446938121,117.8018746841865
21,391,3131,SUB-DISTRICT,Puruna Katak,Rural,111,6,0,9212,36887,313.1274446938121,117.8018746841865
21,391,3131,SUB-DISTRICT,Puruna Katak,Urban,0,0,0,0,0,0.0,0.0
21,391,3132,SUB-DISTRICT,Harbhanga,Total,135,13,0,9689,39350,631.3867692636529,62.323130473404525
21,391,3132,SUB-DISTRICT,Harbhanga,Rural,135,13,0,9689,39350,631.3867692636529,62.323130473404525
