State_code,District_code,Subdistrict_code,Subdistrict_name,Number of households_total,population_total,Area_total,population density_total,State_name,District_name,Household density,% Rural Population,% Rural Households,% Rural Area,sdtname,dtname,stname,number_of_cell_towers,cell_towers_per_area,% Rural_pop_per_area,% Rural_house_per_area
2,28,143,Hamirpur,27322,116948,229.77429627104,509.0,HIMACHAL PRADESH,Hamirpur,118.907991204426,84.94715600095769,84.07876436571262,97.71950123010323,Hamirpur,Hamirpur,HIMACHAL PRADESH,33,0.1436191973408264,0.36969825337101536,0.36591892883673094
2,28,143,Hamirpur,27322,116948,229.77429627104,509.0,HIMACHAL PRADESH,Hamirpur,118.907991204426,84.94715600095769,84.07876436571262,97.71950123010323,Hamirpur,Hamirpur,UTTAR PRADESH,4,0.0174083875564638,0.36969825337101536,0.36591892883673094
2,28,144,Barsar,12450,55556,167.89033008888643,331.0,HIMACHAL PRADESH,Hamirpur,74.15555138529169,97.3846209230326,97.59036144578312,99.3686354661172,Barsar,Hamirpur,HIMACHAL PRADESH,18,0.1072128453763253,0.5800490169473972,0.5812744628836914
2,28,145,Dhatwal,8628,37621,119.34545537659989,315.0,HIMACHAL PRADESH,Hamirpur,72.29433222047679,100.0,100.0,100.0,Dhatwal,Hamirpur,HIMACHAL PRADESH,4,0.0335161484564102,0.8379037114102549,0.8379037114102549
2,28,146,Bhoranj,22318,90590,156.61915609938254,578.0,HIMACHAL PRADESH,Hamirpur,142.49853310305244,100.0,100.0,100.0,Bhoranj,Hamirpur,HIMACHAL PRADESH,2,0.0127698300119233,0.6384915005961666,0.6384915005961666
2,29,147,Bharwain,4044,17847,80.61058515312476,221.0,HIMACHAL PRADESH,Una,50.16710885199721,100.0,100.0,100.0,Bharwain,Una,HIMACHAL PRADESH,2,0.0248106374144397,1.2405318707219883,1.2405318707219883
2,29,148,Amb,36710,168793,508.5407933574193,332.0,HIMACHAL PRADESH,Una,72.18693265025642,95.491519198071,95.39362571506402,98.251860988121,Amb,Una,HIMACHAL PRADESH,58,0.1140518140483484,0.18777553432366711,0.18758303554227992
2,29,149,Bangana,15570,73035,417.22171543439765,175.0,HIMACHAL PRADESH,Una,37.31828767299186,100.0,100.0,100.0,Bangana,Una,HIMACHAL PRADESH,7,0.0167776502062262,0.23968071723180387,0.23968071723180387
2,29,150,Una,39901,190082,335.7102245797901,566.0,HIMACHAL PRADESH,Una,118.8554803475058,80.37531170757883,79.60201498709306,96.54463905157498,Una,Una,HIMACHAL PRADESH,63,0.1876618446127381,0.23941871835504844,0.237115253450297
2,29,151,Haroli,14107,71416,197.91260251209144,361.0,HIMACHAL PRADESH,Una,71.2789373740772,100.0,100.0,100.0,Haroli,Una,HIMACHAL PRADESH,1,0.0050527353352291,0.505273533522912,0.505273533522912
2,30,152,Ghumarwin,19593,89516,192.2906042772552,466.0,HIMACHAL PRADESH,Bilaspur,101.89265395281473,91.17587917243844,90.83346092992394,98.38785674856466,Ghumarwin,Bilaspur,HIMACHAL PRADESH,18,0.0936083178252776,0.4741567041984851,0.472375971105459
2,30,153,Bharari,10174,45713,95.20557077659326,480.0,HIMACHAL PRADESH,Bilaspur,106.863494614974,100.0,100.0,100.0,Bharari,Bilaspur,HIMACHAL PRADESH,3,0.0315107611406449,1.050358704688166,1.050358704688166
2,30,154,Jhanduta,19425,91562,329.3065179482941,278.0,HIMACHAL PRADESH,Bilaspur,58.98759648313432,97.40940564863152,97.50836550836551,99.12239817844912,Jhanduta,Bilaspur,HIMACHAL PRADESH,19,0.0576970055690889,0.2958016326416176,0.2961021425141538
